customer_id,customer_name,email,phone_number,city,state,country,signup_date,customer_segment,loyalty_status,customer_status
C4764,Jonathan Sheppard,josephlewis@example.org,(512)318-5743,South Janet,Tennessee,USA,2024-05-17,Retail,Gold,Active
C4765,Manuel Jackson,nhardy@example.net,519-609-0254x292,Fernandeztown,Iowa,Australia,2024-11-02,Corporate,None,Inactive
C4766,Alexis Lopez,timothy87@example.com,001-708-404-4468,East Caitlinton,Kansas,USA,2023-11-29,Premium,Bronze,Inactive
C4767,Carla Yates,robertconway@example.net,001-553-391-8450x2775,Duranshire,Virginia,USA,2022-04-24,Premium,Gold,Active
C4768,Robert Lindsey,hernandezsamuel@example.org,+1-719-978-7424x82528,Williamburgh,Oklahoma,India,2024-06-11,Retail,Silver,Inactive
C4769,Mariah Scott,hollandmichael@example.org,(569)794-3901x842,Wilsonburgh,California,Australia,2022-12-27,Corporate,None,Active
C4770,Scott Fletcher,daniel61@example.com,001-589-719-7398,Gabrielburgh,Alaska,India,2024-11-25,Corporate,Silver,Inactive
C4771,Dakota Smith,michelle89@example.org,2006397246,Michaelamouth,North Dakota,USA,2024-10-06,Retail,Gold,Inactive
C4772,Kevin Bright,heatherowens@example.org,227-214-8521x48577,Cookborough,New Mexico,India,2026-04-08,Corporate,Bronze,Active
C4773,Jeffrey Guerrero,richard53@example.net,418-343-9437x034,Simsside,Mississippi,Australia,2023-12-27,Corporate,Gold,Active
C4774,Joshua Mendez,thomasmatthew@example.org,+1-770-396-0744x327,Port Anthony,Oklahoma,USA,2023-11-04,Corporate,Silver,Active
C4775,Benjamin Robinson,brettcowan@example.com,(813)803-5026,Port Anthonyville,New Jersey,Australia,2023-05-20,Retail,None,Active
C4776,Katherine Wiggins,kristophercarr@example.com,(749)210-6128x44228,North Joseph,Virginia,India,2023-08-01,Corporate,Bronze,Inactive
C4777,Robert Nguyen,jackiesnyder@example.org,9554960922,Medinatown,Iowa,India,2025-04-26,Retail,None,Inactive
C4778,Monica Lawrence,wbenson@example.org,001-250-532-5967x769,Melaniefort,Montana,Australia,2025-11-06,Corporate,Gold,Active
C4779,Jennifer Doyle,kennethdoyle@example.org,674-953-0779x850,Brucefort,Arizona,USA,2025-01-24,Corporate,Gold,Active
C4780,Erica Lopez,anthonystone@example.org,(686)637-2350,Christianside,New Hampshire,Australia,2022-11-12,Corporate,Gold,Active
C4781,Corey Richard,fbell@example.net,992-722-1309,North Justintown,Kansas,India,2022-10-27,Premium,None,Active
C4782,Connie West,linda68@example.org,+1-976-618-2304,Emilyhaven,Washington,India,2021-10-01,Retail,None,Inactive
C4783,Stephanie Wilson,cooperrachel@example.org,584-291-0279x3397,Youngborough,Michigan,India,2025-03-05,Retail,None,Active
C4784,Barry Lee,drichard@example.net,(734)920-6858x4199,Westborough,Montana,India,2021-08-03,Premium,Gold,Inactive
C4785,Cynthia Beck,thomasblake@example.net,885.471.3811,Heatherhaven,North Dakota,USA,2023-09-26,Corporate,Silver,Active
C4786,Kimberly Thornton,patricia47@example.com,(544)566-5353x2229,Hernandezville,Minnesota,Australia,2025-05-26,Retail,Bronze,Active
C4787,Dr. Joseph Sullivan,jessica20@example.org,(540)494-6297x9894,North Kelly,Maine,India,2023-07-06,Premium,Bronze,Active
C4788,Jonathan Payne,kevinedwards@example.net,(499)781-2695x565,North Joshua,Arkansas,Australia,2021-08-15,Corporate,Bronze,Inactive
C4789,Dr. Stephen Jones,thomas71@example.net,408-288-4778,South Matthewberg,Florida,Australia,2022-02-12,Corporate,Gold,Inactive
C4790,Brenda Daugherty,carpentermelissa@example.net,569.215.4711,Kimfurt,Pennsylvania,Australia,2025-12-06,Premium,None,Inactive
C4791,Amanda Valdez,shelby61@example.org,+1-805-657-4833,Patriciachester,Pennsylvania,India,2023-04-16,Premium,Bronze,Inactive
C4792,Mary Campbell,william65@example.com,497-790-5720x70656,Dawsonfurt,Arkansas,India,2022-08-31,Premium,Gold,Active
C4793,Don Rasmussen,lydiafoster@example.net,001-303-599-6374,Danielsside,Connecticut,Australia,2026-03-15,Retail,None,Inactive
C4794,Randall Cox,rodriguezregina@example.org,001-810-768-3196,New Stephen,Wisconsin,USA,2023-08-14,Premium,None,Inactive
C4795,Bruce Owens,sarcher@example.org,6597507593,Floresshire,Colorado,India,2023-12-24,Premium,Silver,Inactive
C4796,Erin Alvarez,judy57@example.net,796.898.3016x84828,Juliashire,Colorado,USA,2023-02-11,Corporate,Bronze,Inactive
C4797,Philip Johnson,anthony97@example.org,535-685-4772x3517,Smithton,Nevada,USA,2024-02-12,Corporate,None,Inactive
C4798,Christina Cox,carolynharvey@example.net,+1-417-685-2912x56655,Conwayville,Maine,Australia,2025-03-09,Premium,Silver,Inactive
C4799,Allen Nielsen,matthew99@example.net,236-710-2658x276,West Yolanda,Georgia,Australia,2025-10-11,Retail,Gold,Inactive
C4800,Amanda Mccann,raymondsanchez@example.org,697.715.1122x02670,West Emily,California,India,2026-01-20,Premium,Bronze,Inactive
C4801,Edward Harris,lisajohns@example.com,+1-762-435-5183x9066,East Courtney,South Dakota,India,2023-11-22,Premium,Bronze,Inactive
C4802,Paige Morris,wlin@example.net,5775987428,Vincentland,Missouri,Australia,2024-04-30,Premium,None,Active
C4803,Kimberly Sharp,morgannoble@example.com,891.585.8457x764,Destinyburgh,New Jersey,India,2024-10-03,Premium,None,Inactive
C4804,Barbara Dominguez,nnelson@example.org,001-545-891-3543x76257,New Megan,Indiana,USA,2024-01-17,Premium,Silver,Active
C4805,Eric Jones,qmiller@example.com,001-342-442-5603,Andrewtown,New Hampshire,USA,2024-01-10,Corporate,Gold,Active
C4806,Jeffrey Daniels,nicholas99@example.com,800.904.8041,Amandaside,Indiana,Australia,2024-01-16,Corporate,Bronze,Inactive
C4807,Corey Wiley,smithchristine@example.com,835-251-5277x4460,Port Kevin,California,USA,2023-08-27,Corporate,Gold,Active
C4808,Timothy Ferrell,mindy02@example.net,9804574141,Meganmouth,South Carolina,Australia,2024-03-15,Retail,None,Active
C4809,Nicole Smith,walter67@example.com,713.325.8301,South Jenniferville,North Dakota,India,2024-02-25,Premium,Bronze,Active
C4810,Christopher Smith,smithangela@example.org,745.873.8045x78544,North Mary,Indiana,Australia,2024-09-26,Corporate,None,Active
C4811,Alex Perez,brett46@example.com,(601)544-2784x464,Williamshire,Utah,USA,2026-03-03,Premium,Bronze,Active
C4812,Sandy Miller,nicole44@example.org,502-747-9673x5776,West Nancyville,Pennsylvania,India,2022-01-28,Retail,Silver,Inactive
C4813,Patricia Thompson,heberttimothy@example.net,(361)478-8888x85538,Kellerport,North Carolina,Australia,2022-08-07,Corporate,Bronze,Inactive
C4814,Suzanne Hodges,traceyjacobs@example.org,+1-855-842-0763x612,Lake Keithtown,New Jersey,Australia,2023-05-09,Retail,Silver,Active
C4815,Justin Baldwin,joseperez@example.com,(967)512-4209,East Courtney,Nebraska,USA,2024-03-14,Premium,None,Inactive
C4816,Jason Munoz,greenwendy@example.net,+1-989-707-3794x708,East Danielleburgh,Illinois,USA,2026-01-10,Premium,None,Inactive
C4817,Jennifer Lee,brian16@example.com,+1-327-775-8342,Port William,Hawaii,USA,2021-11-13,Corporate,None,Inactive
C4818,Gloria Reeves,annettesmith@example.net,565.714.8034x13794,Port Lauren,Missouri,USA,2023-02-23,Premium,Bronze,Inactive
C4819,Tina Ward,klinechase@example.com,+1-899-664-0146x395,South Kimberlyville,Maine,USA,2025-06-05,Corporate,Silver,Inactive
C4820,Charles Mosley,vwheeler@example.org,+1-772-313-9978x144,Millertown,Texas,India,2022-06-06,Premium,None,Inactive
C4821,David Anderson,johnortiz@example.com,657-807-9978x076,Greerside,Alaska,India,2024-02-02,Premium,Bronze,Inactive
C4822,Kevin Velez II,ffranklin@example.com,915.699.1231x757,North John,Connecticut,Australia,2025-04-14,Premium,Silver,Inactive
C4823,Amanda Thomas,tylerbush@example.org,001-816-321-6393x166,East Melissastad,Kentucky,Australia,2024-10-31,Premium,Bronze,Inactive
C4824,Stacey Young,ohawkins@example.org,681.778.3475,East Sarafurt,Mississippi,India,2025-07-11,Premium,Gold,Inactive
C4825,David Harrison,hernandezrebecca@example.net,579.863.0489,Lake Jamesside,Alabama,Australia,2023-01-01,Retail,Gold,Active
C4826,Tiffany Juarez,rosschristine@example.com,(716)901-0773,Grayborough,Utah,Australia,2022-12-09,Retail,Gold,Inactive
C4827,Kenneth Ball,patricia04@example.com,669-282-4714x4755,Fosterville,New Mexico,USA,2025-04-23,Retail,None,Active
C4828,Trevor Hawkins,rodriguezedwin@example.com,(654)355-1636x975,Nguyenburgh,Illinois,India,2023-09-06,Premium,Bronze,Active
C4829,Jennifer Reeves,edward96@example.org,+1-748-539-5409x255,Port Donald,Mississippi,India,2023-03-29,Retail,Bronze,Active
C4830,Lindsay Fowler,qharmon@example.net,924.829.2838x06696,Matthewville,South Carolina,USA,2022-12-23,Retail,None,Inactive
C4831,Ashley Kim,cholt@example.net,475.876.9503x673,South Steven,Indiana,USA,2022-09-24,Retail,Gold,Active
C4832,Philip Smith,smithdavid@example.net,(351)653-7818x685,South Kenneth,Maine,India,2022-09-17,Retail,Silver,Active
C4833,Ashley Pittman,suarezandrew@example.com,529.911.5160x7249,West Michelleberg,New York,India,2022-03-03,Premium,Silver,Inactive
C4834,Brooke Richardson,mario33@example.net,(628)303-4416,Tuckerton,Utah,India,2022-07-06,Premium,None,Active
C4835,Maria Berger,fernandezgary@example.org,(604)663-7150,Lake Earlfort,Ohio,India,2022-06-12,Retail,Silver,Inactive
C4836,Amy Brewer,kimberlyromero@example.com,001-251-852-2787,South Jason,Iowa,USA,2025-09-03,Premium,None,Active
C4837,Christine Curry,amberjones@example.org,774.207.6889x7788,Alexiston,Virginia,USA,2022-08-30,Premium,Silver,Active
C4838,Phillip Neal,lindsay69@example.org,+1-924-986-0994x675,Port Paulstad,Idaho,USA,2024-03-02,Corporate,Gold,Active
C4839,Robert Sloan,lreyes@example.org,+1-281-338-6060,Harperside,Georgia,India,2022-08-13,Premium,Silver,Active
C4840,Ronald Brown,josephfinley@example.net,580-581-6607x04322,Lake Tracyborough,North Carolina,USA,2025-04-21,Corporate,Bronze,Inactive
C4841,Thomas Garrison,benderrachel@example.org,7176166795,Harrischester,Kentucky,India,2025-09-11,Premium,None,Active
C4842,Jasmine Harvey,alyssa13@example.com,549-516-8370,Pruitttown,West Virginia,USA,2021-07-16,Retail,Gold,Active
C4843,John Jimenez,lwilliams@example.org,390-583-6400x10784,Angelland,Idaho,Australia,2022-01-20,Retail,Bronze,Active
C4844,John Mendoza,samantha25@example.net,573-472-9063x587,Boydstad,Massachusetts,Australia,2026-01-26,Retail,Silver,Active
C4845,Rebecca Burgess,rcarroll@example.com,(930)950-8099x5940,Harrisbury,Kansas,Australia,2023-09-11,Premium,None,Active
C4846,Joseph Thomas,robinsonkathryn@example.com,001-345-613-1738x354,Port Michaelview,Kentucky,USA,2025-06-30,Retail,Silver,Active
C4847,Joshua Johnson,emartinez@example.org,439-551-4836x7398,North Raymondton,North Carolina,Australia,2025-04-29,Corporate,Silver,Inactive
C4848,Jerry Cooper,eugeneburns@example.org,001-496-581-6807,Lake Jennifer,Georgia,Australia,2021-07-23,Retail,None,Inactive
C4849,Kevin Armstrong,patrickreyes@example.net,+1-914-969-3817,New Susan,North Dakota,India,2026-02-02,Corporate,None,Active
C4850,Tammy Rios,scottboyle@example.org,290.427.2693,Lake Melissa,North Dakota,USA,2024-04-09,Retail,Gold,Active
C4851,Amy Peters,melissa93@example.net,001-825-877-0828x86107,South Amandachester,Alaska,India,2025-04-10,Corporate,Bronze,Inactive
C4852,Jorge Cooke,ericwhite@example.com,224-558-4408x2004,North Carolport,Indiana,USA,2023-07-09,Retail,Gold,Active
C4853,Ryan Barnes,howardlori@example.com,001-686-604-2929x00790,Port Lisa,Tennessee,India,2025-03-31,Premium,Gold,Inactive
C4854,Christopher Tucker,april81@example.com,001-585-325-5333x4572,East Eric,Indiana,India,2024-08-12,Retail,Gold,Active
C4855,Julie White,vwells@example.net,258-524-4562x029,Port Karenmouth,Nevada,India,2023-12-29,Premium,Silver,Inactive
C4856,Peter Curtis,amandawilson@example.com,957-843-6443,Carlosfort,Illinois,India,2024-05-20,Premium,Bronze,Inactive
C4857,Jordan Reed,brownbrett@example.net,(983)508-5229x9873,West Christineport,New York,USA,2024-10-10,Premium,None,Active
C4858,Angela Snow,katherine39@example.org,001-585-877-9079x1688,East Abigailchester,South Dakota,India,2022-03-13,Retail,Bronze,Active
C4859,Stephanie Stewart,dylanjones@example.org,(279)416-4194,Schmidtville,Michigan,USA,2025-08-09,Retail,Silver,Active
C4860,Timothy Graham,patricia91@example.net,001-991-690-8174x8577,Simmonsland,New York,USA,2024-09-16,Corporate,Silver,Active
C4861,Brian Castaneda,barnesanthony@example.com,(647)858-8831,Lake Louisview,Mississippi,USA,2023-07-29,Corporate,None,Inactive
C4862,Jeanne Navarro,hayesjavier@example.net,001-501-980-5771x00029,North Jill,California,India,2021-07-25,Retail,Gold,Active
C4863,Kelly Davis,keith74@example.net,+1-796-431-2061,Timview,Alabama,USA,2023-07-09,Retail,Gold,Inactive
C4864,Elizabeth Perez,herringrebekah@example.net,340-626-1460,Whitefurt,West Virginia,India,2022-10-29,Retail,Gold,Inactive
C4865,Melinda Cooke,brian75@example.com,601.376.1570x3392,Hallbury,Wisconsin,India,2024-01-28,Premium,Silver,Inactive
C4866,Sean Gomez,bwerner@example.org,381.484.6843,Youngbury,Wisconsin,India,2024-01-10,Retail,Silver,Active
C4867,Sean Young,michaelwinters@example.com,405-798-9924,Liufurt,Tennessee,Australia,2023-11-03,Retail,Gold,Inactive
C4868,William Coleman,roweisaiah@example.com,5098989347,North Mark,Iowa,Australia,2025-09-30,Retail,Bronze,Inactive
C4869,Charles Chavez,tyler47@example.net,776.646.8991,Scottfurt,Vermont,India,2024-02-01,Retail,Bronze,Inactive
C4870,Lindsay Walsh,mking@example.net,622-220-9293,Bryantshire,Louisiana,Australia,2025-09-07,Retail,Silver,Inactive
C4871,Timothy Romero,rodriguezautumn@example.net,+1-395-735-9724,Harrisstad,Montana,Australia,2024-11-08,Premium,Gold,Inactive
C4872,Kevin Diaz,david35@example.org,680-548-7138x60429,West Shannon,Texas,USA,2021-08-12,Retail,Silver,Inactive
C4873,Erica Rose,aaron57@example.net,315-630-1483,North Donald,Missouri,USA,2024-04-21,Premium,Bronze,Inactive
C4874,Elizabeth Caldwell,lnichols@example.com,+1-342-817-4964x63116,Kristinaport,Ohio,USA,2023-08-21,Corporate,Gold,Inactive
C4875,Chad Brown,brogers@example.net,(213)901-7313x893,Stephenview,North Dakota,USA,2022-02-21,Corporate,None,Active
C4876,Eric Jacobs,jasonnichols@example.net,214.791.7741x520,Tylerfort,Virginia,USA,2023-08-18,Retail,None,Active
C4877,Mr. Joseph Smith,dcross@example.net,579-642-8476,West Crystalview,Iowa,USA,2022-09-09,Retail,None,Active
C4878,Jeffrey Patton,matthewwilliams@example.com,2046149470,Ochoaview,Maryland,Australia,2023-02-15,Corporate,Bronze,Inactive
C4879,Angel Reyes,julie42@example.org,916-332-1805x82676,Lake Jenniferborough,Tennessee,Australia,2024-03-24,Retail,Bronze,Inactive
C4880,Carrie Callahan,bradley42@example.com,598.480.3035x6618,North Kevin,Michigan,India,2026-01-16,Premium,Silver,Inactive
C4881,Shelby Brooks,odurham@example.org,(358)842-6591x5344,New Edward,Vermont,USA,2023-08-28,Corporate,Gold,Inactive
C4882,Felicia Kennedy,ogriffith@example.net,976.714.4068x462,East Nicholas,Michigan,USA,2025-04-09,Premium,None,Inactive
C4883,Stephen Callahan,walkersamuel@example.net,(850)427-1766x374,South Jennifer,Kentucky,Australia,2025-08-17,Corporate,Silver,Inactive
C4884,Roberto Stewart,michael32@example.com,4702763470,Kevinstad,Delaware,India,2024-08-13,Premium,Silver,Inactive
C4885,Charles Daniel,yhenderson@example.net,9943839461,Lucasmouth,North Carolina,USA,2022-01-12,Corporate,Bronze,Inactive
C4886,Richard Arnold,scott04@example.org,589.755.5094,Port Kaitlinhaven,North Dakota,USA,2023-05-03,Retail,Silver,Inactive
C4887,Renee Moore,brookegross@example.org,001-811-948-8360x0601,West Johntown,New Hampshire,India,2023-09-20,Corporate,None,Active
C4888,Barbara Williams,starkmichael@example.org,(948)359-4629,Nicoleborough,Wyoming,India,2021-09-12,Premium,Silver,Active
C4889,Rachel Butler,michaelfoster@example.net,001-346-892-7821x31755,Cynthiaville,Oklahoma,Australia,2023-11-03,Retail,Silver,Active
C4890,Teresa Stewart,andrewswendy@example.org,001-361-464-3820x1850,Henryland,Indiana,USA,2025-09-07,Retail,Gold,Active
C4891,Jason Nash,alyssahopkins@example.net,952-578-0572,East Diane,Montana,USA,2022-10-08,Premium,Silver,Active
C4892,Lisa Garza,vsmith@example.com,(916)705-0179x1615,West Pamela,Utah,India,2024-02-15,Retail,Bronze,Inactive
C4893,Megan Wallace DDS,csmith@example.com,314.362.5050x150,South Whitneyton,Texas,USA,2023-03-16,Premium,Gold,Active
C4894,Nicholas Williams,richardssheila@example.com,001-943-374-3035x2074,West April,New Mexico,India,2024-04-24,Premium,Bronze,Inactive
C4895,David Hicks,marksims@example.com,903-263-9991x4197,Lake Davidhaven,Ohio,Australia,2023-10-01,Premium,Bronze,Inactive
C4896,Sherry Chan,lopezmichael@example.com,001-425-989-1505,Robinsonland,Colorado,USA,2024-05-07,Premium,Gold,Active
C4897,Lisa Christian,steven90@example.net,(947)567-4355,Michaelton,Nevada,USA,2024-11-17,Retail,Silver,Inactive
C4898,Denise Hale,sullivanjulia@example.com,2379700379,North Connietown,Idaho,USA,2021-09-18,Premium,Bronze,Active
C4899,Brian Schneider,echapman@example.org,922-586-0159x7818,South Angelicaborough,Washington,Australia,2025-12-20,Retail,Silver,Active
C4900,Paula Garrett,meganmartin@example.com,+1-583-373-8955,Stevenburgh,Massachusetts,India,2022-06-23,Corporate,Bronze,Inactive
C4901,Brooke Guerrero,lindaconrad@example.com,(631)607-9064,South Robert,Maine,Australia,2022-06-18,Premium,None,Inactive
C4902,Carl Brooks,jacqueline07@example.com,+1-625-929-9537x76311,Port Thomas,Minnesota,Australia,2025-05-07,Retail,Silver,Inactive
C4903,Sheila Vang,aterry@example.com,248-638-6281x760,Aaronchester,New York,Australia,2024-04-02,Retail,None,Active
C4904,Joseph Moore,alyssagordon@example.com,001-904-331-2083x811,Reneeview,Maryland,India,2025-07-08,Corporate,None,Inactive
C4905,Deborah Stephenson DDS,lewislisa@example.com,(777)291-3966x5252,Hornechester,Tennessee,USA,2025-12-24,Premium,Silver,Active
C4906,Brandi Martin,ljohnson@example.com,001-702-953-4114x64032,West Vanessachester,Tennessee,Australia,2024-02-27,Retail,Silver,Inactive
C4907,Courtney Barnes,daymark@example.com,(907)754-3226x75878,Garyshire,Maryland,USA,2023-04-13,Premium,Gold,Inactive
C4908,Dale Alvarez,josephharris@example.com,334-517-1677x4014,Port Sophiashire,Wyoming,India,2021-12-23,Retail,None,Inactive
C4909,Kelsey Clark,christina66@example.com,(257)216-7197x65381,Simsland,Iowa,Australia,2024-08-23,Premium,Bronze,Inactive
C4910,Micheal Lee,ernest11@example.org,489.707.9573,Garciaport,Texas,USA,2023-08-16,Retail,Silver,Active
C4911,Jessica Snyder,matthew50@example.org,3438495939,Phillipsville,Washington,USA,2025-12-17,Corporate,None,Active
C4912,Maureen Hinton,vincentjones@example.org,5112924585,Westton,New Jersey,Australia,2021-10-23,Corporate,Gold,Active
C4913,Brittany Davis MD,laurie16@example.net,(296)757-3635x14418,Lake Tony,New York,India,2024-11-19,Retail,Gold,Active
C4914,Wayne Smith,fperry@example.com,717-783-1790,South Arthurton,North Carolina,India,2021-08-18,Corporate,Bronze,Inactive
C4915,Cory Chavez,smithheather@example.com,378.677.0090x81711,Andrewchester,Georgia,USA,2025-03-30,Corporate,Silver,Active
C4916,Michelle Jackson,djackson@example.com,943-405-9574x354,Victoriaport,Michigan,Australia,2022-06-11,Premium,Silver,Active
C4917,Cody Lawson,crawfordanthony@example.com,+1-911-333-6570x2347,Greeneland,Arizona,USA,2025-07-04,Retail,None,Inactive
C4918,Randy Burgess DVM,boyernicolas@example.org,293-417-2176x632,New Chad,Virginia,Australia,2022-07-25,Retail,None,Inactive
C4919,Stephanie Wiggins,kathy93@example.net,001-395-651-8804,Toddhaven,Alabama,USA,2023-06-22,Retail,Silver,Active
C4920,Laura Newton,ujohnson@example.org,3017948468,Lake Denise,California,USA,2022-11-11,Corporate,None,Active
